8.820126,2.914072,0.570086,0.001608,-0.000586,-0.527624,0.849476,41189.000000,39.500002
8.840459,2.872233,0.569871,0.000641,0.000823,-0.528293,0.849061,41209.000000,39.900052
8.857675,2.837418,0.568941,0.002700,-0.000312,-0.527542,0.849525,41225.000000,40.219985
8.881746,2.791175,0.567551,0.000581,0.001005,-0.528117,0.849171,41248.000000,40.679990
8.900750,2.751415,0.567929,-0.000047,0.000903,-0.526065,0.850444,41268.000000,41.080088
8.960500,2.626095,0.568621,0.002537,-0.000563,-0.526511,0.850165,41328.000000,42.280042
8.984687,2.581299,0.568135,0.002007,-0.002154,-0.527910,0.849295,41351.000000,42.740005
9.003377,2.539081,0.568412,0.000976,-0.000234,-0.525991,0.850490,41371.000000,43.140057
9.062776,2.417679,0.567038,0.001307,0.000196,-0.523870,0.851797,41433.000000,44.380065
9.132660,2.278195,0.569213,-0.000092,0.000252,-0.524030,0.851700,41499.000000,45.700023
9.164398,2.211775,0.567766,0.000709,0.000324,-0.523520,0.852013,41532.000000,46.360029
9.224139,2.088335,0.568977,0.002960,-0.000621,-0.524199,0.851590,41591.000000,47.539980
9.301000,1.928793,0.568699,0.001411,0.000549,-0.524540,0.851384,41667.000000,49.060064
9.332537,1.868025,0.569075,0.000435,0.000114,-0.522928,0.852377,41697.000000,49.659974
9.394751,1.747965,0.569144,0.002632,0.000434,-0.523609,0.851954,41759.000000,50.899995
9.406920,1.724385,0.570079,0.001012,0.001465,-0.525257,0.850942,41769.000000,51.099984
9.469352,1.598380,0.568881,0.001695,0.001571,-0.524518,0.851396,41831.000000,52.340013
9.537431,1.468652,0.567548,0.000288,0.002443,-0.523397,0.852086,41894.000000,53.599975
9.560559,1.427225,0.567571,0.002076,0.000668,-0.525900,0.850544,41914.000000,54.000016
9.583339,1.377412,0.568704,0.001171,0.002175,-0.525068,0.851057,41937.000000,54.460058
9.639566,1.261124,0.568536,0.000464,0.001105,-0.522686,0.852524,41996.000000,55.640060
9.661745,1.217250,0.569020,0.003075,0.000527,-0.523617,0.851948,42016.000000,56.039961
9.684903,1.171596,0.568697,0.000527,0.001695,-0.524153,0.851622,42039.000000,56.500097
9.753921,1.035567,0.567918,0.000609,0.000571,-0.525287,0.850925,42105.000000,57.820050
9.772759,0.994569,0.567816,-0.000071,0.000821,-0.522831,0.852436,42125.000000,58.220020
9.798906,0.940956,0.567723,0.003070,-0.000036,-0.522705,0.852508,42152.000000,58.760058
9.823070,0.890325,0.568524,0.002506,-0.001859,-0.524148,0.851622,42178.000000,59.280026
9.849986,0.837117,0.568102,0.001362,0.001664,-0.523866,0.851798,42205.000000,59.820065
9.914583,0.708667,0.569639,0.001571,0.001942,-0.523364,0.852105,42270.000000,61.120018
9.982492,0.572052,0.569949,0.001653,0.001524,-0.520425,0.853905,42329.000000,62.300045
10.000833,0.533858,0.569915,0.003713,-0.000281,-0.518885,0.854836,42349.000000,62.700017
10.078251,0.381332,0.570438,0.001613,-0.000047,-0.516594,0.856229,42425.000000,64.220069
10.153072,0.240414,0.568446,0.000704,0.001341,-0.514664,0.857391,42491.000000,65.539958
10.166717,0.220229,0.568701,0.000299,0.003097,-0.516157,0.856488,42501.000000,65.739998
10.234222,0.091113,0.570175,0.002192,-0.001658,-0.515868,0.856664,42570.000000,67.120010
10.291154,-0.021861,0.571136,0.002190,0.000652,-0.514072,0.857744,42626.000000,68.239999
10.360617,-0.150626,0.570383,0.000776,0.001626,-0.512632,0.858607,42691.000000,69.540078
10.437113,-0.292832,0.569339,0.000429,0.001860,-0.512142,0.858898,42757.000000,70.859964
10.457042,-0.327791,0.568995,0.001720,0.000384,-0.512185,0.858873,42774.000000,71.200003
10.516236,-0.442264,0.568827,0.002289,-0.001547,-0.511832,0.859081,42833.000000,72.379937
10.562550,-0.528942,0.569188,0.002860,-0.001111,-0.509454,0.860492,42873.000000,73.179952
